crop,rainfall,temperature,humidity,ph,N,P,K,yield_category
rice,1075.5,34.44904230523011,55.88867164000411,5.310024188728255,97.70112601548595,44.39016501730978,22.555715298808643,Low
rice,1075.5,25.615447248817116,61.88101440261863,7.369052965396518,45.649909639763564,20.624521014502978,35.88975990398387,High
banana,2184.6,20.486319328629076,90.57420635608273,5.224331488626614,78.8541082553102,44.3516309070108,58.70689383736351,Medium
jute,2184.6,32.909445918143355,94.62902584826301,7.086499273424639,33.24763101561367,46.631195107823835,13.20728036269845,Medium
maize,2184.6,23.542213588140978,42.470121444758874,7.588534120276099,17.56713621733839,60.684317316016745,25.285182921238164,Low
rice,2184.6,38.80917168705828,81.85543579224657,5.738394617169827,96.35418588567848,21.49122422805118,8.49769253461928,Low
rice,2184.6,39.07857154005175,60.444823652128875,7.945677026399709,16.381391692001287,32.62327865650488,37.42608037535987,Low
rice,2184.6,38.29728780440897,61.5852002426214,5.106238319365515,36.20886043415223,32.30206019109247,67.058430198471,Low
banana,1316.2,27.403174005108887,81.48457353408625,7.953345022804071,103.33758352970561,76.95796968058737,6.849776622350809,Medium
maize,1316.2,20.30913233057735,90.51345376799748,6.611151677249678,44.84396801404673,38.29587202450392,55.64926451053745,High
maize,1316.2,38.566371251754504,92.30107269764017,5.761557789760756,116.90021519412852,61.63204754736098,74.93719058853047,Medium
maize,1316.2,28.563682966346285,71.74174223210764,5.468223507478888,117.66944849899387,61.310853603082926,22.76958961333867,Medium
rice,1316.2,39.33309638087339,59.64166376152765,8.336575086538303,35.85174235215902,24.915813860243105,57.02261305457361,Low
rice,1316.2,39.272399541785056,83.31519972223286,5.254329556534048,9.712495558737402,47.89022670287991,78.13264258251503,Low
rice,1316.2,37.060189109347206,53.80507607942651,5.69682696977574,86.0822776836186,72.07271699889861,77.17085451143474,Low
banana,3030.9,25.888977841391714,71.02407158584347,6.2173782160156605,56.86344780455953,40.639828959271206,22.619689477185744,High
rice,3030.9,27.701954572038506,59.72181538386802,7.170821971363922,16.586577055351274,75.88381305069096,12.524828990905153,Medium
rice,3030.9,37.02273343033714,76.11470905393318,6.906803798466345,86.36512418247493,21.08436719931212,16.121190342193696,Low
rice,3030.9,26.338440103125553,53.22194020914288,5.439752223443099,8.58511454787094,10.561932933052304,57.65267513616066,Low
banana,3374.4,23.38985493372185,50.53761201541542,6.014047943083751,105.07261940660784,71.8590404858562,59.43191565899566,High
jute,3374.4,31.136025249167005,90.50314976714904,5.835631198801084,20.945040848029926,68.57608984716624,55.56774212211493,High
maize,3374.4,38.723095483215616,45.59920256222453,5.747399990716195,19.640866055873374,79.44424069503836,30.205879080667856,Low
rice,3374.4,33.920595933499456,67.82768492542124,6.439005177679954,25.20231426638722,55.95451160843196,17.733270481859158,Medium
rice,3374.4,31.4012234017873,52.14690306296549,7.464110084070799,115.43063122658765,75.25159450003622,48.557081896418985,High
rice,3374.4,21.943529875415372,42.14114798291171,5.761085262760326,84.71447642919229,67.02117688130832,41.27603343183999,Medium
banana,1364.1,32.3001445339834,41.98103500602845,6.283376078960435,97.15772657831822,68.33197498400651,59.66256103417276,Medium
maize,1364.1,39.801077002085265,49.637197465820506,6.368210993944068,50.7280233592666,47.68561778407012,38.102005901421606,Medium
rice,1364.1,22.801680304730482,87.67236949783,8.417597853023935,43.675963663069886,33.67734484375332,30.39797710148513,Medium
jute,1650.1,30.366593047274733,55.53633091873647,8.341332249076741,31.965660780064542,75.09185544074613,27.010893301926078,Medium
maize,1650.1,37.54746143855911,92.27525438164126,7.8004815396322655,60.27452325592703,37.408788171192086,20.86027400373099,Medium
rice,1650.1,34.81537235508409,71.98922611440565,5.845806222867148,68.46030435642938,45.411452543725176,24.930978213999605,Medium
rice,1650.1,33.94031481990536,64.01378043728214,5.238130599320844,77.65410702006687,38.45857303438908,12.112282913307602,Low
rice,1650.1,34.049681679742186,71.90488590682,6.109164482022186,34.56862795984987,47.361373547014786,31.014275819666715,High
banana,1434.5875,27.189823024395103,68.41841118744472,5.933780923018408,114.09521930384392,40.28788092442454,7.742735927221865,Medium
rice,1434.5875,25.871836885289866,81.73269395665288,6.7707403005123785,24.52222729382062,8.59756689346069,18.98103853747451,Medium
rice,1434.5875,36.18722310957027,55.53728362850687,7.722047685237276,116.05011509813741,71.1536139505774,61.00778334645718,Low
rice,1434.5875,36.20226789358362,59.41777153801663,8.004130286076002,6.708454088362936,38.329536418682736,29.4101741507467,Low
banana,2454.7,37.341446371602075,89.17518663932879,7.95702429893678,60.32945455893724,49.17077363805115,55.11777627330079,Medium
jute,2454.7,38.26481105112943,92.0551082232723,6.258864464280737,43.33730138340472,15.439085206849027,58.7663131697958,Low
maize,2454.7,30.226847977218757,89.09070251175609,7.4053202021123905,56.64919260197884,5.254088598697935,48.58890070490852,Medium
rice,2454.7,30.030325893743992,63.06963966765225,6.09491969133477,70.62642658279074,23.39675702327322,76.90233060240489,Medium
rice,2454.7,35.9659035793355,82.9201026653785,5.21316940132314,55.09275317146154,57.84395241000127,6.607989996733494,Low
rice,2454.7,32.999278615555305,66.19846533156044,7.455478429610298,52.70738778468342,12.439589758465896,60.39894879411066,Medium
banana,845.2,34.03933754515407,67.36469186803562,5.0343964339942575,89.26319277253025,73.1665580289851,76.90899829553061,Medium
maize,845.2,35.91585338872202,51.25740599815062,6.43213905610471,83.87577163494343,21.126692701713843,69.67037970147045,Medium
maize,845.2,37.800106836351326,72.51216667921841,6.152827442557265,100.8261974341225,20.344521071883186,17.591951885375998,Low
rice,845.2,26.759903137030715,50.237474376434136,7.426821384815984,33.74528284254199,18.613097121612164,29.511522968879905,Medium
rice,845.2,27.51165905279888,58.23605844869566,7.681859154661327,75.09577862171732,6.048628472852355,17.933887990734902,Low
banana,1774.9,21.87963879681738,87.02666108909644,6.064331225899494,72.2974003201782,62.885410135867595,50.09812728610281,High
jute,1774.9,31.56560281992348,51.389169506597035,7.840694550556988,47.5198482503592,70.62758984339439,58.41409864846192,Medium
maize,1774.9,20.71884547593484,43.913705684538805,6.0287086617672685,60.8966173188083,51.06220269621492,28.780532702229365,Medium
rice,1774.9,29.311960362649202,43.7954175937049,6.562142259952964,41.084946480158806,19.11499862598967,45.46299304882216,Low
rice,1774.9,30.85289269415153,91.74314862767093,7.544564844549469,21.312105725953298,26.39584977056598,56.81904275533962,High
rice,1774.9,25.730825042565687,67.88062408790091,7.42522080228676,29.587139226214276,40.69450230237225,36.60048624582863,Medium
banana,1146.3,31.816665211380215,62.51766394993601,8.455789653092701,17.134069336138126,76.57594637174756,69.05116478415945,Low
maize,1146.3,20.610004998780987,84.59832195543552,5.788063584755761,83.55300114686428,23.55135288633071,62.86624514658629,High
maize,1146.3,20.746963774984287,85.97042603507839,7.318112697388538,80.98365020755243,59.8734427939916,9.8499157887928,Medium
maize,1146.3,36.45201121319317,58.27050682135825,7.13388667896522,114.31973273168538,37.95861674696902,51.58439743181218,Medium
rice,1146.3,27.20381282822526,78.14899316105874,8.202844590715104,88.91301756943275,27.338551127001637,22.64941632198122,Medium
rice,1146.3,22.541210253037697,82.41175487185376,5.547267495757063,10.985271456955116,39.19369527665853,46.81386985004565,Medium
rice,1146.3,30.444865201096086,76.00578777762749,7.631293572554265,106.68819500182973,10.34050381559244,76.76663319747247,Medium
banana,3429.7,35.39987106197222,48.33772911400547,6.988940156940689,104.20764373875846,64.90155281977718,70.92965034141876,Medium
rice,3429.7,24.316420549936865,88.17356959343815,5.9613305442576685,55.98183688886035,23.247644598722534,35.33873023363488,High
rice,3429.7,32.45780951638,69.65020040048049,6.66052219951511,72.37425081071098,59.405909239472784,26.863539375826505,High
rice,3429.7,21.70694929987536,55.5359834503502,6.168218089744292,117.24900823433967,10.126127858614604,22.580430830619427,Medium
banana,927.9,21.033634423372153,63.38755019907316,7.0275969097596125,66.21500184253912,76.63239171242645,44.93861523173901,High
maize,927.9,30.62709263136296,42.066409971939905,8.11150213785133,109.11201026325033,19.476123905427396,13.568633994354224,Low
rice,927.9,30.81270243220213,47.03267406723297,6.992567445442707,14.54945714817144,71.20565571553104,46.195625609618645,Medium
jute,1631.4,32.74859802996413,82.10507127837235,7.211028464143045,26.970964901498526,65.71049072115758,5.100022961809401,Medium
maize,1631.4,34.52182667445323,40.000639911545136,6.815617464901483,55.68681849575155,77.5894943061062,29.28872230593836,Medium
rice,1631.4,39.517041589250695,62.911120566526066,5.179079272559166,72.24703295879004,40.84179957093122,21.495073537293596,Low
rice,1631.4,30.326006966023904,68.73805995970736,5.81500494906633,98.86620296422203,59.55479703844637,77.84140924705865,High
rice,1631.4,26.45912945882492,43.00489310005348,6.72200605301229,118.65014324146648,32.8032992778338,59.54317396774842,Medium
banana,1434.5875,35.90372389537407,93.5192989634783,6.085823493106467,49.71792209452339,18.827617851477036,31.22400353466783,Medium
rice,1434.5875,25.416645025241486,52.43689321873195,5.63617259216418,10.452798156109766,38.23069497000866,11.96338148979654,Low
rice,1434.5875,28.779428414112722,56.73092957999545,6.764464946714535,97.13472287896235,17.431176154134114,43.7600446017968,Medium
rice,1434.5875,21.56912762684532,56.716838174026506,6.129834277067476,74.50378269452293,78.6533467089788,21.008591099453174,High
banana,2154.1,20.50701486830915,52.67291641645424,5.9033767511069515,27.83242876984319,12.218486835553728,45.23221594237683,Low
jute,2154.1,39.2529682935585,40.081060214747126,6.623948961041332,61.905272511463316,49.19087925894653,67.65217656341693,Low
maize,2154.1,36.71960241024412,80.1139636748398,5.466494903287606,90.3656782363783,51.98478914405419,51.184441407603906,Low
rice,2154.1,33.919484121873964,93.1765024889607,8.247110065763925,93.59735551289404,45.35596571555407,52.53413146587516,Medium
rice,2154.1,28.179058888285397,52.33614158067748,8.036957342717336,62.45611737985763,54.66394142838752,45.57727167971086,Medium
rice,2154.1,23.465886401416917,76.46759554918823,7.4766720500918735,40.0996709648188,13.71355812589182,74.54492244735569,Medium
banana,1323.3,23.12874085342172,80.80429798272934,5.371748396559597,116.98039693442675,46.62638931539683,74.89270133154525,Medium
maize,1323.3,25.004857963291904,86.66339584997885,7.715570390643926,81.28670025999668,26.540942834552116,43.45424008051641,High
maize,1323.3,30.984533294122407,63.2446058357485,7.827850648381567,51.94731472482435,75.51320474757925,27.93196153576283,High
maize,1323.3,34.29191845400125,56.66119981022361,7.687176162000181,37.25327078353503,62.155374007979425,39.46902544095829,Medium
rice,1323.3,33.203947534354626,57.89123237126671,5.398880604917344,89.07684304540965,77.9385861619807,18.991843414671177,Low
rice,1323.3,25.598677938918858,79.1941733204182,7.253677849737176,32.85109624328329,7.816705230514216,52.7258236488567,Medium
rice,1323.3,39.097305613263885,84.92287065780998,7.920136785122895,24.74664873197414,26.38498813855315,42.50692518366749,Medium
banana,3489.6,34.75793833391537,49.988768226613146,7.020736904268837,65.93089723063808,19.656693997876175,12.747535835995992,Low
rice,3489.6,31.087081050228015,60.401755448677086,7.262425813298312,38.348550154076314,5.836594048387288,19.82358358397115,Medium
rice,3489.6,32.234414924687044,89.60671082120325,6.604272177992072,77.32409166621574,23.174429768474106,40.97239671496451,High
rice,3489.6,28.3920012485558,84.36814358321067,6.850475619594184,18.562947610536852,55.908198764032164,71.56917430391438,Medium
banana,1067.2,24.95461979002315,94.16721215193617,5.120319004231038,80.31822702524198,22.33166916009264,47.479304047332306,Medium
maize,1067.2,27.119453573025233,81.48365428251444,7.236370576906496,37.579100719735756,43.17525841119637,56.11512501563531,High
rice,1067.2,35.15692220928738,61.62573605653573,5.285065245119057,5.027937459968964,71.5863586223749,30.42714123079323,Low
jute,2007.5,20.287869772595116,72.48508086970509,6.522551080190782,19.597646632530285,57.03184402618064,47.85585447831757,Medium
maize,2007.5,22.321452810138325,76.3557839836026,6.024292841835927,112.36576845103582,34.5971802429524,38.55348669785506,High
maize,2007.5,20.920052840435055,44.315069897441816,6.908997825740996,104.74578349826615,32.93517041840812,54.43474344673705,Medium
maize,2007.5,20.814576046379404,69.94733275071258,5.466957174331225,31.865038684167235,39.18018605063636,8.793167455925778,Low
rice,2007.5,37.10921168022014,79.01264556599352,7.420751906906614,94.51276902273149,18.27810807949298,41.997516217921934,Low
rice,2007.5,34.07315718760047,49.20267172005832,7.782540379249646,74.98573321500704,52.55005755619911,27.19944688579752,Medium
rice,2007.5,29.483476581746505,82.93474445840565,5.571740574101048,116.65404181673499,32.31146143284541,29.463879595843192,High
banana,1434.5875,21.95668321302003,72.10750292827615,5.365095805731587,47.964650846416795,68.92740119465327,77.0688073668546,Medium
rice,1434.5875,29.832317502336647,92.37219821336771,5.509304189755757,83.36797043947469,61.741449504336224,18.70211095335371,Medium
rice,1434.5875,29.469435415611315,42.333226401379044,8.069946466644756,12.306608078750637,50.788487306912,28.34339394339477,Low
rice,1434.5875,23.464037398200304,54.592937565550685,6.8486624161472465,50.568444883886684,32.31516669871371,43.24194317981538,High
banana,944.6,28.67703298475946,73.08546336149033,6.635413486026259,115.83903103664075,20.74488737551133,69.72702111122177,High
maize,944.6,27.97009468794747,56.31079517132619,5.37349136685824,66.98280056176387,63.21138980792171,36.25025624047778,Medium
maize,944.6,32.317001961044326,79.29332902391832,7.273446023649367,38.106142883507125,41.48068242433149,60.789896066612826,High
rice,944.6,32.701873017352874,81.7452905387062,8.037998571632816,18.83116075978979,21.856252863301812,69.22805736611018,Low
rice,944.6,20.90608019544089,45.638378023656095,7.898650542632085,85.905759120876,19.638096128000466,28.25122668663867,Low
banana,2109.9,27.492252292529425,68.26199553137222,7.191191481432805,79.15844499441859,17.405067837601926,34.45626376540325,Medium
jute,2109.9,32.51719831428473,67.98898055750807,5.263475508280858,48.00295206443408,63.287089715419626,31.74171677662672,Medium
maize,2109.9,30.062725171601755,60.310442361854754,5.393389595116045,114.35825546457095,22.174038897523378,67.46418564634408,Medium
rice,2109.9,37.12979682376644,91.31086744133196,5.172581454884386,7.553323493602786,44.498169764389814,8.326014646520086,Low
rice,2109.9,33.1738726323789,85.51284759302717,5.901177257723642,39.92824293765997,38.865977072979234,28.131581662151003,Medium
