temperature,humidity,rainfall,soil_pH,disease_risk
26.82489244,78.20392774,153.9199807,7.093328631,Medium
25.49674786,81.13449097,169.9288234,6.691074249,High
24.09874353,80.57226761,176.8604109,6.187746776,High
23.18866654,86.20899734,176.103677,6.491506245,High
26.24347471,78.51063754,183.4065252,6.855362875,Medium
23.75091572,71.14782585,160.0889553,7.124571593,Medium
26.13871511,79.1188943,171.4892533,6.067302109,Medium
26.14576648,71.23690851,193.1007598,6.432051512,Medium
26.91643698,73.48655995,171.4716375,6.253408852,Medium
26.5232969,77.17331847,157.8548562,7.287318723,Medium
23.81579631,80.94023552,190.312216,7.161865733,High
26.50838667,86.84264005,152.9801697,6.065898283,High
26.63952463,70.95705996,199.3355744,7.311077075,Medium
23.3250131,79.79609448,187.3096148,6.581693772,Medium
26.47549543,73.96164569,180.2513601,6.732826127,Medium
23.78756036,74.36794079,172.6442654,6.014572075,Medium
25.49941707,75.99987588,193.7141828,6.663559451,Medium
23.24925555,73.65346838,184.7674863,6.434610995,Medium
26.98582182,89.05587886,193.8778713,7.432768147,High
23.61475336,86.14290267,150.2355238,6.987332927,High
23.87484465,86.79261344,177.5147313,6.718725189,High
23.92887902,88.07112278,154.6608736,6.880204617,High
24.81441246,81.68688879,190.7886386,6.86106911,High
24.44743944,82.286484,190.9684885,6.7693455,High
26.57421679,73.81994896,159.3223075,7.26158085,Medium
26.33377983,57.36469955,191.6549412,7.261313694,Low
26.45288458,55.32222678,144.6861336,7.235070264,Low
25.70822684,52.88667115,136.7325092,7.18915558,Low
24.12832546,56.18107663,147.2757818,6.431899748,Low
23.44372334,60.39523266,122.2103248,6.42321105,Low
23.4123707,52.26994674,139.3670753,6.869720196,Low
23.05951896,50.40609436,164.4971875,6.973839707,Low
23.07895447,63.65861483,129.8765443,7.184801627,Low
27.6496114,51.11044023,122.8392822,6.351823783,Low
25.46743689,69.35161206,171.3764462,6.392048018,Medium
26.7350622,55.55164819,140.6305213,6.119892347,Low
26.20811417,52.50987966,189.0944824,6.910823945,Low
27.0424167,57.27927475,165.6872119,6.501157208,Low
24.65090184,51.93952357,135.1386537,7.027585559,Low
27.35152643,55.99375012,148.9812525,7.13411409,Low
25.17787724,62.26244581,135.0119649,6.647765997,Low
23.11438731,68.00096043,161.8944624,6.703270635,Medium
27.22783677,52.95261751,175.7260273,7.493191968,Low
23.26316991,60.5160021,194.1755471,6.724688503,Low
25.234661,57.53161469,124.2261737,6.043485685,Low
25.59535262,57.72920846,195.7733251,7.101661011,Low
25.5674832,60.49244602,190.2257843,7.466900683,Low
25.67324193,51.29043632,196.2736367,6.877799264,Low
24.40726724,62.65692638,148.6977358,6.410992833,Low
23.69287069,66.76090123,144.6576424,7.393825704,Medium
24.53460016,66.99765375,180.5059257,7.482414225,Medium
27.13140403,52.89368299,192.4280381,6.081172981,Low
27.56088634,68.49299897,167.4358075,6.516312148,Medium
23.59302313,55.27564977,191.3980675,6.043330951,Low
23.17714381,52.13864034,117.3113562,6.959404135,Low
24.71384065,51.29142534,197.6439711,7.238109556,Low
24.38534644,64.72543073,119.6324109,7.234258375,Low
27.15998538,51.59100753,126.1752206,6.691541233,Low
26.53543168,67.09608099,120.6494434,6.809593554,Medium
27.01207284,60.76645256,191.4508931,6.485761419,Low
27.55906475,58.45742907,117.9389993,6.784460602,Low
23.32293161,53.00366334,168.2644287,7.167092586,Low
24.23850608,54.30329632,115.1564012,6.73410539,Low
23.42611644,64.10651528,122.6847408,6.779984384,Low
26.02241444,55.83288958,176.9020924,7.277422738,Low
24.83846178,56.7685316,124.4135035,7.21270048,Low
26.24092174,65.64381357,148.3771202,7.487266991,Medium
24.43011925,66.02411187,181.6368274,7.231166546,Medium
26.00373964,62.1445102,153.477776,6.559817161,Low
26.22367404,62.26594559,193.7461968,6.979590627,Low
27.09617155,63.55324262,190.2440566,6.779230041,Low
25.64004392,61.03273481,199.4735636,6.217974349,Low
27.74576987,54.36976075,139.8619431,7.205078785,Low
26.24928198,54.28617819,133.1120232,6.854011265,Low
26.67377159,52.24226285,156.1543898,6.246872394,Low
27.10210397,55.7497332,139.5013171,6.911066044,Low
27.62975458,61.26002598,196.6492664,6.777417989,Low
27.5364547,55.51673151,130.6377143,6.273741983,Low
23.56960509,50.56339727,130.3797119,6.906124587,Low
24.99451759,57.93250202,192.8736822,7.162802357,Low
27.56441788,54.41094079,177.816092,6.955787351,Low
23.98143338,61.10935084,161.5279095,6.971963169,Low
24.22984659,67.37768353,122.4073418,6.840927967,Medium
25.60153969,68.66257977,168.8383605,6.536676653,Medium
24.31274458,53.57285558,184.4103931,6.089443603,Low
26.36629861,52.25738495,177.3176161,7.456460375,Low
26.5602777,57.1621814,152.0616227,6.759211911,Low
26.35034208,58.50650238,121.5586297,7.460174812,Low
25.20406808,57.88370456,156.1457255,6.652642579,Low
23.35723208,55.18792166,171.6976946,6.026287448,Low
23.60567546,59.68849145,185.1568059,6.074190142,Low
24.18471151,69.94807345,163.2708732,7.045543056,Medium
26.44414097,53.83876189,175.3723314,6.993236001,Low
26.12492233,63.37479229,147.8035305,6.726528895,Low
27.77363343,64.47858698,192.7121236,6.937352845,Low
25.55656667,62.67087838,193.5866233,7.27905689,Low
27.92374437,67.96910852,115.2325531,7.079850922,Medium
26.05968403,52.31098539,161.3432535,6.136286518,Low
26.35770906,64.57578034,163.6269496,6.505203696,Low
24.91370487,54.15319242,129.5481144,7.042089492,Low
27.31317116,68.4233391,192.4288139,6.348337519,Medium
26.1387869,52.26311691,136.3027766,7.432322234,Low
23.1069385,67.06230539,162.5769606,6.787658922,Medium
23.52648086,68.44030686,171.8839938,6.743417121,Medium
25.11711046,68.48030408,194.8773479,7.00733163,Medium
24.02952505,58.84880599,134.6803969,7.303033217,Low
26.70897548,69.71184111,158.8608887,6.861235184,Medium
26.71717393,50.50148528,126.8073984,7.131435858,Low
24.59245684,56.46829641,137.7044047,7.288211994,Low
27.51006055,50.66687215,143.9955548,6.983732393,Low
27.57847581,58.52534263,156.6810374,6.172090205,Low
26.65069302,57.56695719,145.105065,6.35118177,Low
26.97251562,62.0183627,142.8610793,6.908671379,Low
23.17124551,52.97841162,153.1201644,6.766184468,Low
23.52652084,65.44340921,186.1728203,6.392791654,Medium
27.30901814,55.196224,141.4831644,6.348316257,Low
27.54823036,62.88179198,181.4170812,6.123796057,Low
25.627355,57.04151119,188.5506536,7.428523634,Low
23.29250318,50.04557009,183.468585,6.020947179,Low
24.91461008,53.74144743,166.2549307,6.334610249,Low
26.77463708,66.4132686,177.7745075,6.78006386,Medium
27.41711238,56.63636248,127.92461,6.086922359,Low
24.13179691,67.22512329,173.3228386,6.362607851,Medium
26.2724184,52.12739421,127.1752928,6.758792552,Low
23.60301571,60.39647474,140.9370415,6.779832611,Low
